time_s,target_x_mm,target_y_mm,target_z_mm,achieved_x_mm,achieved_y_mm,achieved_z_mm,position_error_mm,J1_deg,J2_deg,J3_deg,J4_deg,J5_deg,J6_deg,J1_us,J2_us,J3_us,J4_us,J5_us,J6_us
0.92,451.335073742929,95.1409474688516,203.226237306473,451.335073742929,95.1409474688516,203.226237306473,6.35528743231302e-14,11.9036135758257,70.7234326448843,-105.231012214951,34.5075795700669,0,0,1378.17491537649,2123.877278851,2259.48897937001,1765.61170051901,1610,1540
0.96,449.905628561085,98.2750186326546,203.690942118574,449.905628561085,98.2750186326546,203.690942118574,5.6843418860808e-14,12.3218479067164,70.8963003343297,-105.365141558418,34.4688412240887,0,0,1381.27294745716,2125.15778025429,2260.48253006236,1765.32474980806,1610,1540
1,448.451464964172,101.29257158656,204.142135623731,448.451464964172,101.29257158656,204.142135623731,5.85928550210846e-14,12.7279220613579,71.0718858602602,-105.505606751998,34.4337208917376,0,0,1384.28090415821,2126.45841377971,2261.52301297776,1765.06459919806,1610,1540
1.04,446.976232548098,104.1909195632,204.579372548428,446.976232548098,104.1909195632,204.579372548428,2.8421709430404e-14,13.1214352935854,71.2500311943142,-105.652257414123,34.402226219809,0,0,1387.19581698952,2127.77800884677,2262.60931417869,1764.83130533192,1610,1540
1.08,445.483574969557,106.967584463191,205.002221392609,445.483574969557,106.967584463191,205.002221392609,1.4210854715202e-14,13.5019992533483,71.4305749060179,-105.804937519165,34.3743626131475,0,0,1390.01480928406,2129.11536967421,2263.74027791974,1764.62490824554,1610,1540
1.12,443.97711674352,109.620295752087,205.410264855516,443.97711674352,109.620295752087,205.410264855516,2.8421709430404e-14,13.8692383699642,71.6133522816887,-105.963485613592,34.3501333319029,0,0,1392.73509903677,2130.46927616066,2264.91470824883,1764.44543208817,1610,1540
1.16,442.460450383289,112.146988699929,205.803100247514,442.460450383289,112.146988699929,205.803100247514,5.6843418860808e-14,14.2227902227624,71.7981954476387,-106.127735034974,34.3295395873353,0,0,1395.35400165009,2131.83848479732,2266.13137062944,1764.29288583211,1610,1540
1.2,440.937123937848,114.545802003696,206.180339887499,440.937123937848,114.545802003696,206.180339887499,2.8421709430404e-14,14.5623058987491,71.9849334975805,-106.297514133262,34.3125806356815,0,0,1397.86893258333,2133.22172961171,2267.38899357972,1764.16726396801,1610,1540
1.24,439.410628977267,116.815074835745,206.541611485491,439.410628977267,116.815074835745,206.541611485491,8.16351451723282e-14,14.8874503369421,72.1733926241478,-106.47264649375,34.2992538696021,0,0,1400.27740990327,2134.61772314184,2268.68627032407,1764.06854718224,1610,1540
1.28,437.8843890728,118.953343363553,206.88655851004,437.8843890728,118.953343363553,206.88655851004,8.5265128291212e-14,15.1979026590363,72.3633962544526,-106.652951161191,34.2895549067381,0,0,1402.5770567336,2136.02515744039,2270.02186045326,1763.99670301287,1610,1540
1.32,436.361748814023,120.959336787942,207.214840540079,436.361748814023,120.959336787942,207.214840540079,2.8421709430404e-14,15.493356486071,72.5547651896149,-106.838242864531,34.2834776749158,0,0,1404.76560360053,2137.44270510826,2271.39439158912,1763.95168648086,1610,1540
1.36,434.845963400968,122.831972948238,207.526133600877,434.845963400968,122.831972948238,207.526133600877,6.51223174224333e-14,15.7735202407895,72.7473177482091,-107.02833224176,34.2810144935512,0,0,1406.84089067252,2138.8690203571,2272.80246105008,1763.93344069297,1610,1540
1.4,433.340188844776,124.570353543745,207.820130483767,433.340188844777,124.570353543745,207.820130483767,8.16351451723282e-14,16.0381174353906,72.9408699135875,-107.223026064405,34.2821561508176,0,0,1408.80086989178,2140.30274010065,2274.24463751411,1763.94189741346,1610,1540
1.44,431.847472805933,126.173759021297,208.09654104932,431.847472805933,126.173759021297,208.09654104932,5.6843418860808e-14,16.2868869443884,73.1352354850519,-107.42212746121,34.2868919761577,0,0,1410.64360699547,2141.74248507446,2275.71946267563,1763.97697760117,1610,1540
1.48,430.370746094696,127.641643178635,208.35509251368,430.370746094696,127.641643178635,208.35509251368,1.27897692436818e-13,16.5195832623117,73.3302262328566,-107.625436140592,34.2952099077356,0,0,1412.36728342453,2143.18686098412,2277.22545289328,1764.03859190915,1610,1540
1.52,428.912814853968,128.973627532914,208.595529717765,428.912814853968,128.973627532914,208.595529717765,2.8421709430404e-14,16.7359767459885,73.525652057041,-107.832748611485,34.3070965544444,0,0,1413.97019811843,2144.63445968179,2278.76110082582,1764.12664114403,1610,1540
1.56,427.476353440532,130.169495502802,208.817615379085,427.476353440532,130.169495502802,208.817615379084,6.96186857221385e-14,16.9358538411761,73.721321150099,-108.043858402203,34.3225372521044,0,0,1415.4507691939,2146.0838603711,2280.32487705336,1764.24101668225,1610,1540
1.6,426.063898016443,131.229186451402,209.021130325903,426.063898016443,131.229186451402,209.021130325903,0,17.1190172933128,73.917040163506,-108.258556277013,34.3415161135075,0,0,1416.80753550602,2147.53363084079,2281.91523168158,1764.3816008408,1610,1540
1.64,424.677840858259,132.152789635677,209.205873713539,424.677840858259,132.152789635677,209.205873713539,2.8421709430404e-14,17.285286342185,74.112614378135,-108.476630450122,34.3640160719874,0,0,1418.03915809026,2148.98232872693,2283.53059592683,1764.54826719991,1610,1540
1.68,423.320425388012,132.940538106159,209.371663222573,423.320425388012,132.940538106159,209.371663222573,1.06344299035014e-13,17.4344969003154,74.3078478786005,-108.697866796819,34.3900189182181,0,0,1419.14442148382,2150.42850280445,2285.16938368014,1764.74088087569,1610,1540
1.72,421.99374192605,133.592802598565,209.518335238775,421.99374192605,133.592802598565,209.518335238775,2.8421709430404e-14,17.5665017148975,74.5025437315805,-108.92204906155,34.4195053299695,0,0,1420.12223492517,2151.870694308,2286.82999304852,1764.95929874051,1610,1540
1.76,420.699724162464,134.110085456522,209.645745014574,420.699724162464,134.110085456522,209.645745014574,2.8421709430404e-14,17.6811705131164,74.6965041681712,-109.148959062748,34.4524548945769,0,0,1420.97163343049,2153.30743828275,2288.51080787221,1765.20336958946,1610,1540
1.8,419.4401463405,134.493014621964,209.753766811903,419.4401463405,134.493014621964,209.753766811903,2.8421709430404e-14,17.7783901307125,74.8895307703354,-109.378376894243,34.4888461239077,0,0,1421.69177874602,2154.73726496545,2290.21019921662,1765.47293425117,1610,1540
1.84,418.216621142343,134.742337726951,209.84229402629,418.216621142343,134.742337726951,209.842294026289,5.6843418860808e-14,17.8580646236606,75.0814246615086,-109.610081123148,34.5286564616395,0,0,1422.28196017526,2156.15870119636,2291.92652683813,1765.76782564177,1610,1540
1.88,417.030598264801,134.858916317682,209.911239292062,417.030598264801,134.858916317682,209.911239292062,2.8421709430404e-14,17.9201153628554,75.2719867014285,-109.843848984126,34.5718622826978,0,0,1422.74159528041,2157.57027186243,2293.65814062316,1766.08786876072,1610,1540
1.92,415.883363669885,134.843720238411,209.960534568565,415.883363669885,134.843720238411,209.960534568565,4.01943669423046e-14,17.9644811117089,75.4610176852514,-110.07945656998,34.6184388847291,0,0,1423.0702304571,2158.97050137223,2295.40338199986,1766.43288062762,1610,1540
1.96,414.776039492875,134.69782219981,209.990131207315,414.776039492875,134.69782219981,209.990131207315,0,17.9911180865832,75.6483185470176,-110.316679018544,34.6683604715265,0,0,1423.2675413821,2160.35791516309,2297.16058532255,1766.80267015946,1610,1540
2,413.709584588392,134.422392553102,210,413.709584588392,134.422392553102,210,5.6843418860808e-14,18,75.8336905675211,-110.555290695875,34.7216001283542,0,0,1423.33333333333,2161.7310412409,2298.92807922871,1767.19703798781,1610,1540
2.04,412.684795693056,134.018694288109,209.990131207315,412.684795693056,134.018694288109,209.990131207315,8.5265128291212e-14,17.9911180865832,76.016935586628,-110.79506537579,34.7781297891619,0,0,1423.2675413821,2163.0884117528,2300.70418796881,1767.61577621601,1610,1540
2.08,411.702309181683,133.488078270112,209.960534568565,411.702309181683,133.488078270112,209.960534568566,1.13686837721616e-13,17.9644811117089,76.197856220082,-111.035776415795,34.8379201957133,0,0,1423.0702304571,2164.4285645932,2302.48723270959,1768.05866811639,1610,1540
2.12,410.762603392485,132.831978727293,209.911239292062,410.762603392485,132.831978727293,209.911239292062,5.6843418860808e-14,17.9201153628554,76.3762560808147,-111.277196929512,34.9009408486975,0,0,1422.74159528041,2165.75004504307,2304.2755328112,1768.52548776813,1610,1540
2.16,409.866001495501,132.051908997431,209.84229402629,409.866001495501,132.051908997431,209.84229402629,2.8421709430404e-14,17.8580646236606,76.5519400047658,-111.519099955701,34.967159950935,0,0,1422.28196017526,2167.05140744271,2306.06740707926,1769.01599963656,1610,1540
2.2,409.012674877419,131.149457539529,209.753766811903,409.012674877419,131.149457539529,209.753766811903,0,17.7783901307125,76.7247142811941,-111.761258624024,35.0365443428299,0,0,1421.69177874602,2168.33121689773,2307.86117499277,1769.52995809504,1610,1540
2.24,408.202647015092,130.126284213183,209.645745014574,408.202647015092,130.126284213183,209.645745014574,5.6843418860808e-14,17.6811705131164,76.894386887439,-112.003446317711,35.1090594302718,0,0,1420.97163343049,2169.58805101807,2309.65515790897,1770.0671068909,1610,1540
2.28,407.435797809322,128.984116825761,209.518335238775,407.435797809322,128.984116825761,209.518335238775,2.8421709430404e-14,17.5665017148975,77.0607677280632,-112.245436833295,35.1846691052323,0,0,1420.12223492517,2170.82050168936,2311.44768024663,1770.62717855728,1610,1540
2.32,406.711868349964,127.724747944886,209.371663222573,406.711868349964,127.724747944886,209.371663222573,5.6843418860808e-14,17.4344969003154,77.2236688782769,-112.48700453763,35.2633356593529,0,0,1419.14442148382,2172.02717687612,2313.23707064911,1771.20989377298,1610,1540
